loan_id,original_balance,interest_rate,credit_score_band,ltv_band,dti_band,state,loan_purpose,occupancy_type,property_type,servicer_name,origination_month,term_months
LOAN_00003933,306090,0.04081419030454722,740-779,80-90%,>50%,NJ,Purchase,Primary,SFR,Servicer_C,2022-03,360
LOAN_00003934,197969,0.06668840882667684,<620,60-70%,43-50%,GA,Purchase,Primary,SFR,Servicer_A,2020-07,360
LOAN_00003935,244174,0.08224231933170702,<620,70-80%,36-43%,PA,Purchase,Primary,SFR,Servicer_E,2022-07,360
LOAN_00003936,527627,0.04819311867029983,700-739,90-100%,>50%,MA,Purchase,Primary,SFR,Servicer_B,2021-07,360
LOAN_00003937,386856,0.05916779833753022,620-659,90-100%,30-36%,MA,Refinance,Primary,SFR,Servicer_D,2021-06,360
LOAN_00003938,521789,0.05764199914854596,620-659,90-100%,<20%,NJ,Purchase,Primary,Condo,Servicer_C,2022-03,360
LOAN_00003939,349826,0.0670029347490011,<620,80-90%,30-36%,NY,Purchase,Second Home,Manufactured,Servicer_B,2021-07,360
LOAN_00003940,361519,0.08162457357420878,<620,80-90%,43-50%,NY,Refinance,Primary,Condo,Servicer_B,2021-08,360
LOAN_00003941,121714,0.07325168101577903,<620,<60%,43-50%,IL,Refinance,Second Home,SFR,Servicer_C,2020-12,360
LOAN_00003942,253023,0.052136088628231034,660-699,70-80%,30-36%,CA,Cash-out Refinance,Primary,SFR,Servicer_C,2022-10,360
LOAN_00003943,265016,0.06134521162851562,620-659,70-80%,36-43%,MI,Cash-out Refinance,Investment,SFR,Servicer_A,2022-11,360
LOAN_00003944,546796,0.06253669411290672,620-659,90-100%,20-30%,NC,Purchase,Primary,SFR,Servicer_B,2020-05,240
LOAN_00003945,230241,0.054758912425988564,660-699,70-80%,20-30%,GA,Purchase,Primary,SFR,Servicer_C,2022-03,240
LOAN_00003946,338550,0.04184876639803923,740-779,80-90%,36-43%,MD,Refinance,Primary,Manufactured,Servicer_D,2020-01,360
LOAN_00003947,331996,0.04541468537724374,740-779,80-90%,30-36%,IL,Refinance,Primary,SFR,Servicer_C,2021-02,360
LOAN_00003948,529049,0.06877783181115057,<620,90-100%,20-30%,IN,Purchase,Primary,SFR,Servicer_A,2022-11,360
LOAN_00003949,277375,0.07001569594986459,<620,70-80%,43-50%,NY,Cash-out Refinance,Primary,SFR,Servicer_C,2020-07,360
LOAN_00003950,448602,0.05250919162192976,660-699,90-100%,30-36%,WA,Refinance,Primary,SFR,Servicer_E,2021-02,360
LOAN_00003951,126445,0.058132664728721056,620-659,<60%,30-36%,MO,Purchase,Second Home,SFR,Servicer_B,2020-08,360
LOAN_00003952,132321,0.06936716585595573,<620,<60%,20-30%,IN,Refinance,Primary,SFR,Servicer_D,2022-03,360
LOAN_00003953,94686,0.034548773535600416,780+,<60%,20-30%,VA,Purchase,Primary,SFR,Servicer_C,2021-05,360
LOAN_00003954,439324,0.04964377082993372,700-739,90-100%,36-43%,IL,Cash-out Refinance,Primary,SFR,Servicer_B,2021-10,360
LOAN_00003955,415331,0.07921445657779173,<620,90-100%,43-50%,GA,Purchase,Primary,SFR,Servicer_E,2022-10,360
LOAN_00003956,464359,0.058591692594439804,620-659,90-100%,20-30%,NC,Refinance,Primary,Condo,Servicer_E,2021-07,360
LOAN_00003957,211360,0.04144940698355879,740-779,60-70%,43-50%,IN,Refinance,Primary,2-4 Unit,Servicer_A,2022-03,360
LOAN_00003958,223736,0.05640738752288457,660-699,60-70%,43-50%,GA,Purchase,Primary,SFR,Servicer_D,2020-04,360
LOAN_00003959,279142,0.06725722710721932,<620,70-80%,43-50%,IN,Refinance,Primary,SFR,Servicer_E,2020-08,360
LOAN_00003960,610387,0.024441604752057016,780+,>100%,36-43%,WI,Purchase,Primary,Condo,Servicer_C,2022-11,240
LOAN_00003961,691704,0.05711542980629311,620-659,>100%,30-36%,FL,Purchase,Primary,Manufactured,Servicer_C,2022-07,360
LOAN_00003962,441045,0.05053102534489015,700-739,90-100%,43-50%,MD,Purchase,Primary,Condo,Servicer_E,2021-12,360
LOAN_00003963,349937,0.03529602248275663,780+,80-90%,30-36%,VA,Cash-out Refinance,Primary,SFR,Servicer_D,2021-02,360
LOAN_00003964,578209,0.055983127061563706,660-699,>100%,20-30%,WA,Cash-out Refinance,Second Home,2-4 Unit,Servicer_E,2020-08,360
LOAN_00003965,260948,0.05336223721887463,660-699,70-80%,30-36%,OH,Purchase,Primary,Condo,Servicer_A,2022-07,360
LOAN_00003966,243903,0.054710916973628336,660-699,70-80%,30-36%,OH,Cash-out Refinance,Investment,SFR,Servicer_C,2022-05,240
LOAN_00003967,278031,0.05082087255706284,700-739,70-80%,30-36%,NJ,Cash-out Refinance,Primary,SFR,Servicer_A,2020-09,360
LOAN_00003968,181796,0.04274394937655032,740-779,60-70%,43-50%,NY,Purchase,Investment,2-4 Unit,Servicer_B,2021-10,360
LOAN_00003969,271711,0.03754236599682104,780+,70-80%,30-36%,MA,Cash-out Refinance,Primary,2-4 Unit,Servicer_D,2021-11,360
LOAN_00003970,169616,0.046711720716704506,740-779,<60%,20-30%,AZ,Purchase,Primary,SFR,Servicer_E,2021-06,360
LOAN_00003971,495094,0.06531102536891277,<620,90-100%,>50%,CA,Cash-out Refinance,Primary,SFR,Servicer_E,2022-10,360
LOAN_00003972,389198,0.05779684352472095,620-659,90-100%,20-30%,IL,Refinance,Investment,SFR,Servicer_D,2020-05,360
LOAN_00003973,606088,0.05416992004664092,660-699,>100%,<20%,NJ,Cash-out Refinance,Primary,Condo,Servicer_C,2020-10,360
LOAN_00003974,131315,0.04252278221114213,740-779,<60%,43-50%,MA,Purchase,Primary,SFR,Servicer_C,2020-04,180
LOAN_00003975,767465,0.050513020805749466,700-739,>100%,>50%,PA,Purchase,Primary,SFR,Servicer_A,2022-01,180
LOAN_00003976,135098,0.06384589070028655,<620,<60%,36-43%,MO,Cash-out Refinance,Primary,SFR,Servicer_D,2021-12,360
LOAN_00003977,162892,0.06105740514982589,620-659,<60%,30-36%,NJ,Refinance,Primary,SFR,Servicer_D,2022-12,360
LOAN_00003978,217420,0.049273613562727414,700-739,60-70%,30-36%,NJ,Refinance,Primary,2-4 Unit,Servicer_A,2021-08,240
LOAN_00003979,570267,0.02366317418238638,780+,>100%,43-50%,FL,Refinance,Primary,2-4 Unit,Servicer_E,2020-06,360
LOAN_00003980,331965,0.046901828438061025,740-779,80-90%,43-50%,WA,Refinance,Primary,SFR,Servicer_B,2021-05,360
LOAN_00003981,262520,0.04920766578867235,700-739,70-80%,<20%,IN,Purchase,Primary,SFR,Servicer_D,2020-04,360
LOAN_00003982,199523,0.04411472874756686,740-779,60-70%,43-50%,IL,Purchase,Primary,SFR,Servicer_A,2022-01,360
LOAN_00003983,149049,0.05004189060232354,700-739,<60%,36-43%,NJ,Purchase,Primary,SFR,Servicer_A,2022-01,360
LOAN_00003984,522465,0.06479860153834262,<620,90-100%,<20%,CA,Purchase,Primary,SFR,Servicer_D,2022-07,360
LOAN_00003985,442112,0.05455244256452183,660-699,90-100%,<20%,IL,Cash-out Refinance,Primary,SFR,Servicer_C,2021-01,360
LOAN_00003986,583164,0.0668763525748593,<620,>100%,<20%,TX,Purchase,Primary,SFR,Servicer_A,2020-12,360
LOAN_00003987,361641,0.03689953497225515,780+,80-90%,>50%,TN,Purchase,Primary,Manufactured,Servicer_E,2020-03,360
LOAN_00003988,79138,0.051339231304540676,700-739,<60%,30-36%,WI,Purchase,Investment,Condo,Servicer_E,2021-03,180
LOAN_00003989,159166,0.03173173466986,780+,<60%,36-43%,CA,Cash-out Refinance,Primary,SFR,Servicer_A,2021-06,360
LOAN_00003990,374158,0.04988106964195782,700-739,80-90%,<20%,MA,Purchase,Primary,Condo,Servicer_D,2022-04,360
LOAN_00003991,246505,0.04245211053642792,740-779,70-80%,43-50%,VA,Purchase,Second Home,SFR,Servicer_A,2022-04,360
LOAN_00003992,224263,0.07037503400114059,<620,60-70%,30-36%,MA,Cash-out Refinance,Primary,SFR,Servicer_D,2020-06,360
LOAN_00003993,170823,0.05991654407012207,620-659,<60%,>50%,NJ,Purchase,Primary,SFR,Servicer_D,2020-11,240
LOAN_00003994,476295,0.06717795394711616,<620,90-100%,30-36%,WI,Refinance,Primary,SFR,Servicer_D,2021-07,360
LOAN_00003995,372538,0.04984782609672485,700-739,80-90%,43-50%,CA,Purchase,Primary,SFR,Servicer_C,2021-01,180
LOAN_00003996,381015,0.04276338283460028,740-779,90-100%,36-43%,FL,Refinance,Primary,Manufactured,Servicer_A,2020-01,360
LOAN_00003997,216035,0.04238124406553874,740-779,60-70%,30-36%,IL,Purchase,Primary,Condo,Servicer_B,2022-07,360
LOAN_00003998,323885,0.058185271369250294,620-659,80-90%,>50%,TN,Purchase,Primary,SFR,Servicer_E,2022-03,360
LOAN_00003999,151921,0.07672193793032109,<620,<60%,30-36%,TX,Purchase,Primary,Condo,Servicer_D,2021-07,360
LOAN_00004000,277919,0.05994858750424586,620-659,70-80%,43-50%,FL,Refinance,Primary,Condo,Servicer_B,2020-12,360
LOAN_00004001,83787,0.050502787248549,700-739,<60%,<20%,MA,Cash-out Refinance,Primary,2-4 Unit,Servicer_E,2022-07,360
LOAN_00004002,135393,0.052734749738480996,660-699,<60%,36-43%,NC,Purchase,Primary,SFR,Servicer_C,2020-02,360
LOAN_00004003,252418,0.05462439601897843,660-699,70-80%,>50%,MA,Refinance,Primary,SFR,Servicer_E,2021-05,360
LOAN_00004004,972435,0.0793197107221379,<620,>100%,43-50%,GA,Purchase,Primary,Condo,Servicer_E,2022-05,360
LOAN_00004005,120526,0.06980330279001859,<620,<60%,30-36%,TX,Refinance,Primary,Manufactured,Servicer_A,2022-11,180
LOAN_00004006,159246,0.05811950804980439,620-659,<60%,30-36%,VA,Cash-out Refinance,Second Home,SFR,Servicer_E,2020-10,360
LOAN_00004007,330508,0.056316783613673274,660-699,80-90%,43-50%,FL,Purchase,Primary,Manufactured,Servicer_E,2021-12,180
LOAN_00004008,718349,0.05859224068443851,620-659,>100%,20-30%,MI,Purchase,Second Home,SFR,Servicer_E,2020-07,360
LOAN_00004009,328104,0.060931308031396916,620-659,80-90%,>50%,MO,Refinance,Investment,SFR,Servicer_D,2020-05,360
LOAN_00004010,421287,0.05004162456429285,700-739,90-100%,20-30%,NY,Cash-out Refinance,Primary,2-4 Unit,Servicer_D,2021-01,360
LOAN_00004011,250495,0.04487105263148036,740-779,70-80%,<20%,IL,Refinance,Primary,Condo,Servicer_B,2022-08,180
LOAN_00004012,229736,0.06738664312665839,<620,70-80%,43-50%,MD,Purchase,Primary,SFR,Servicer_A,2022-01,240
LOAN_00004013,308998,0.0552637927668638,660-699,80-90%,30-36%,OH,Refinance,Primary,Condo,Servicer_A,2021-06,360
LOAN_00004014,213385,0.06638473522977963,<620,60-70%,30-36%,GA,Purchase,Primary,SFR,Servicer_A,2020-11,180
LOAN_00004015,425974,0.07475390498531731,<620,90-100%,20-30%,AZ,Cash-out Refinance,Primary,SFR,Servicer_E,2020-06,360
LOAN_00004016,132835,0.06124737680919472,620-659,<60%,>50%,FL,Cash-out Refinance,Primary,SFR,Servicer_B,2020-10,360
LOAN_00004017,462773,0.05930258175484084,620-659,90-100%,36-43%,TX,Cash-out Refinance,Investment,SFR,Servicer_A,2020-06,360
LOAN_00004018,302445,0.09340291576620477,<620,80-90%,>50%,IN,Cash-out Refinance,Primary,SFR,Servicer_D,2020-07,240
LOAN_00004019,266369,0.057484241539357814,620-659,70-80%,20-30%,MD,Cash-out Refinance,Primary,SFR,Servicer_A,2022-01,360
LOAN_00004020,130419,0.04191343830584382,740-779,<60%,30-36%,WI,Purchase,Investment,SFR,Servicer_C,2020-05,360
LOAN_00004021,181698,0.051625297213936154,700-739,60-70%,20-30%,CA,Cash-out Refinance,Second Home,SFR,Servicer_D,2020-02,360
LOAN_00004022,540000,0.0736202165409465,<620,90-100%,30-36%,NJ,Purchase,Primary,SFR,Servicer_C,2021-08,180
LOAN_00004023,267186,0.039469991796639445,780+,70-80%,<20%,IN,Purchase,Primary,SFR,Servicer_D,2020-11,240
LOAN_00004024,340850,0.045970484750164235,740-779,80-90%,<20%,IN,Purchase,Primary,SFR,Servicer_A,2021-05,360
LOAN_00004025,191039,0.06827712167162221,<620,60-70%,30-36%,GA,Purchase,Primary,SFR,Servicer_B,2020-06,360
LOAN_00004026,292281,0.05174055228984359,700-739,80-90%,36-43%,MI,Purchase,Primary,SFR,Servicer_C,2020-08,360
LOAN_00004027,149331,0.05367705055628206,660-699,<60%,30-36%,NY,Refinance,Primary,Condo,Servicer_D,2021-04,180
LOAN_00004028,311745,0.06788047384156755,<620,80-90%,30-36%,FL,Purchase,Investment,Condo,Servicer_C,2022-01,360
LOAN_00004029,356939,0.04639814589215247,740-779,80-90%,30-36%,GA,Purchase,Primary,SFR,Servicer_D,2021-03,180
LOAN_00004030,348121,0.03737677058173526,780+,80-90%,30-36%,IL,Purchase,Primary,SFR,Servicer_D,2021-08,360
LOAN_00004031,188755,0.038333368349649566,780+,60-70%,43-50%,WI,Refinance,Primary,SFR,Servicer_E,2021-07,360
LOAN_00004032,249939,0.061981365320915464,620-659,70-80%,43-50%,TX,Refinance,Primary,SFR,Servicer_D,2020-10,360
LOAN_00004033,387936,0.05810958512596953,620-659,90-100%,43-50%,NJ,Refinance,Investment,Condo,Servicer_D,2020-11,180
LOAN_00004034,266807,0.04668920184064804,740-779,70-80%,20-30%,VA,Refinance,Primary,SFR,Servicer_D,2021-04,360
LOAN_00004035,256875,0.04109450055031439,740-779,70-80%,30-36%,TX,Refinance,Primary,Condo,Servicer_A,2020-02,240
LOAN_00004036,768145,0.051753122498213594,700-739,>100%,43-50%,NC,Purchase,Primary,Manufactured,Servicer_B,2022-01,180
LOAN_00004037,184334,0.06839820743500567,<620,60-70%,>50%,MD,Refinance,Second Home,2-4 Unit,Servicer_E,2021-11,360
LOAN_00004038,509003,0.04497018455404893,740-779,90-100%,30-36%,FL,Purchase,Primary,2-4 Unit,Servicer_A,2020-12,360
LOAN_00004039,166484,0.047047791736569256,740-779,<60%,30-36%,FL,Purchase,Primary,SFR,Servicer_C,2021-02,360
LOAN_00004040,411428,0.040713741191843456,740-779,90-100%,43-50%,NY,Cash-out Refinance,Primary,SFR,Servicer_D,2020-12,360
LOAN_00004041,422555,0.050591045330773944,700-739,90-100%,>50%,TX,Purchase,Primary,SFR,Servicer_C,2021-12,240
LOAN_00004042,229766,0.05905694788859896,620-659,70-80%,30-36%,MO,Cash-out Refinance,Investment,SFR,Servicer_A,2022-04,360
LOAN_00004043,161338,0.08038202988451709,<620,<60%,20-30%,CA,Purchase,Primary,Condo,Servicer_A,2020-04,360
LOAN_00004044,110722,0.05761337815383925,620-659,<60%,43-50%,PA,Refinance,Primary,Condo,Servicer_D,2021-03,360
LOAN_00004045,218042,0.05435586273715577,660-699,60-70%,36-43%,IN,Purchase,Investment,Manufactured,Servicer_C,2020-01,360
LOAN_00004046,385813,0.06535523927182157,<620,90-100%,<20%,WI,Cash-out Refinance,Primary,Manufactured,Servicer_D,2021-05,180
LOAN_00004047,173024,0.06335458662196293,<620,60-70%,20-30%,NY,Cash-out Refinance,Primary,SFR,Servicer_A,2020-09,360
LOAN_00004048,311288,0.048068070227599805,700-739,80-90%,36-43%,GA,Purchase,Primary,2-4 Unit,Servicer_C,2021-01,360
LOAN_00004049,141745,0.08262472088116092,<620,<60%,36-43%,NY,Purchase,Investment,2-4 Unit,Servicer_C,2021-05,360
LOAN_00004050,263828,0.05470739977247256,660-699,70-80%,43-50%,NY,Refinance,Investment,Condo,Servicer_E,2020-12,360
LOAN_00004051,167121,0.05783650384426955,620-659,<60%,20-30%,MD,Purchase,Primary,SFR,Servicer_A,2021-03,240
LOAN_00004052,285218,0.06161618304743358,620-659,70-80%,20-30%,OH,Purchase,Primary,SFR,Servicer_D,2022-04,360
LOAN_00004053,230835,0.05915046841135544,620-659,70-80%,36-43%,WA,Cash-out Refinance,Primary,SFR,Servicer_D,2022-06,180
LOAN_00004054,163540,0.07330477202649507,<620,<60%,<20%,NY,Refinance,Primary,SFR,Servicer_C,2020-01,240
LOAN_00004055,213323,0.047921095130440364,700-739,60-70%,30-36%,PA,Purchase,Primary,SFR,Servicer_A,2021-02,360
LOAN_00004056,185892,0.06440058698623247,<620,60-70%,30-36%,GA,Purchase,Second Home,SFR,Servicer_A,2022-07,360
LOAN_00004057,153742,0.05697482134461975,620-659,<60%,20-30%,VA,Purchase,Primary,SFR,Servicer_D,2021-08,180
LOAN_00004058,509595,0.06679267834131428,<620,90-100%,43-50%,MD,Cash-out Refinance,Primary,SFR,Servicer_D,2020-08,360
LOAN_00004059,247684,0.05242017460038066,660-699,70-80%,<20%,IL,Purchase,Primary,SFR,Servicer_D,2021-10,240
LOAN_00004060,98605,0.05079501572616255,700-739,<60%,43-50%,WA,Purchase,Primary,2-4 Unit,Servicer_D,2020-06,360
LOAN_00004061,217153,0.06378488184911214,<620,60-70%,36-43%,MI,Purchase,Primary,SFR,Servicer_B,2020-01,360
LOAN_00004062,468530,0.059295919085079765,620-659,90-100%,30-36%,TN,Cash-out Refinance,Primary,SFR,Servicer_B,2021-11,180
LOAN_00004063,202667,0.04515646837209678,740-779,60-70%,43-50%,OH,Purchase,Primary,SFR,Servicer_E,2021-07,360
LOAN_00004064,627106,0.0711473474369711,<620,>100%,20-30%,NC,Refinance,Investment,SFR,Servicer_D,2022-04,360
LOAN_00004065,193236,0.06379011250130152,<620,60-70%,43-50%,WA,Purchase,Primary,SFR,Servicer_C,2021-01,360
LOAN_00004066,381438,0.054109549714047356,660-699,90-100%,20-30%,NC,Cash-out Refinance,Primary,Condo,Servicer_C,2022-07,360
LOAN_00004067,497982,0.04938122665922661,700-739,90-100%,>50%,TN,Purchase,Primary,SFR,Servicer_D,2021-04,360
LOAN_00004068,371423,0.059369570762483025,620-659,80-90%,<20%,CA,Cash-out Refinance,Primary,SFR,Servicer_B,2022-03,360
LOAN_00004069,149156,0.0629258226883214,620-659,<60%,36-43%,OH,Cash-out Refinance,Primary,SFR,Servicer_C,2020-04,360
LOAN_00004070,185121,0.03587109911235005,780+,60-70%,20-30%,NY,Purchase,Primary,SFR,Servicer_A,2020-04,360
LOAN_00004071,532338,0.05950817107027398,620-659,90-100%,30-36%,FL,Purchase,Primary,Manufactured,Servicer_D,2022-05,360
LOAN_00004072,198331,0.06283065642896242,620-659,60-70%,<20%,TX,Cash-out Refinance,Primary,SFR,Servicer_C,2022-07,360
LOAN_00004073,483032,0.026770616800386744,780+,90-100%,20-30%,GA,Purchase,Second Home,SFR,Servicer_E,2022-10,360
LOAN_00004074,239152,0.05735427590494348,620-659,70-80%,<20%,IL,Cash-out Refinance,Second Home,Condo,Servicer_B,2020-12,360
LOAN_00004075,318290,0.06333530961274696,<620,80-90%,<20%,TN,Cash-out Refinance,Primary,Condo,Servicer_C,2020-01,360
LOAN_00004076,148293,0.06197053977117455,620-659,<60%,36-43%,NJ,Purchase,Primary,SFR,Servicer_A,2022-12,360
LOAN_00004077,218789,0.0646293802573699,<620,60-70%,30-36%,TN,Purchase,Primary,Manufactured,Servicer_E,2021-10,360
LOAN_00004078,191443,0.05106920089578102,700-739,60-70%,<20%,MO,Purchase,Investment,SFR,Servicer_B,2020-09,360
LOAN_00004079,331969,0.04252112278389453,740-779,80-90%,>50%,TN,Refinance,Investment,SFR,Servicer_A,2022-04,360
LOAN_00004080,310704,0.03340306801881524,780+,80-90%,36-43%,NC,Purchase,Primary,Condo,Servicer_D,2022-09,360
LOAN_00004081,373743,0.0681066788868167,<620,80-90%,20-30%,WI,Refinance,Primary,2-4 Unit,Servicer_E,2020-11,360
LOAN_00004082,232057,0.06343678592553212,<620,70-80%,30-36%,GA,Refinance,Primary,SFR,Servicer_A,2022-04,360
LOAN_00004083,186257,0.06902186716994162,<620,60-70%,30-36%,IN,Cash-out Refinance,Second Home,SFR,Servicer_C,2022-05,240
LOAN_00004084,324929,0.046298303693870266,740-779,80-90%,36-43%,NY,Purchase,Investment,SFR,Servicer_C,2021-07,360
LOAN_00004085,177230,0.06464603707150436,<620,60-70%,43-50%,WI,Purchase,Primary,Condo,Servicer_A,2021-11,360
LOAN_00004086,508495,0.03696782857651841,780+,90-100%,36-43%,OH,Purchase,Primary,SFR,Servicer_B,2020-10,180
LOAN_00004087,280054,0.04456607729548226,740-779,70-80%,>50%,WA,Purchase,Primary,Manufactured,Servicer_D,2022-10,360
LOAN_00004088,251936,0.05651172659809404,660-699,70-80%,36-43%,GA,Purchase,Primary,SFR,Servicer_E,2022-12,360
LOAN_00004089,373654,0.06295849155791705,620-659,80-90%,>50%,IL,Cash-out Refinance,Primary,Condo,Servicer_A,2022-12,360
LOAN_00004090,285448,0.07514814937476429,<620,70-80%,36-43%,OH,Purchase,Primary,2-4 Unit,Servicer_D,2022-03,360
LOAN_00004091,129440,0.052119231215219136,660-699,<60%,36-43%,WA,Purchase,Primary,SFR,Servicer_E,2020-02,360
LOAN_00004092,174431,0.04461100333853123,740-779,60-70%,36-43%,FL,Refinance,Primary,SFR,Servicer_D,2021-02,360
LOAN_00004093,503256,0.04399421346602285,740-779,90-100%,43-50%,NY,Refinance,Primary,SFR,Servicer_E,2021-05,360
LOAN_00004094,309261,0.04674584865970848,740-779,80-90%,<20%,MD,Purchase,Primary,SFR,Servicer_E,2022-11,360
LOAN_00004095,127927,0.08165232155770144,<620,<60%,<20%,TX,Purchase,Primary,SFR,Servicer_D,2021-08,360
LOAN_00004096,353647,0.06408248297361349,<620,80-90%,20-30%,MA,Purchase,Primary,Condo,Servicer_A,2021-08,240
LOAN_00004097,224217,0.06835038220434951,<620,60-70%,20-30%,OH,Purchase,Primary,SFR,Servicer_B,2020-06,360
LOAN_00004098,191520,0.05213217295384127,660-699,60-70%,>50%,OH,Purchase,Primary,SFR,Servicer_C,2022-05,180
LOAN_00004099,167303,0.054980215811215045,660-699,<60%,36-43%,GA,Purchase,Primary,SFR,Servicer_E,2021-01,360
LOAN_00004100,488925,0.06339117407150228,<620,90-100%,<20%,GA,Refinance,Primary,SFR,Servicer_B,2020-04,180
LOAN_00004101,110996,0.048930414930628725,700-739,<60%,30-36%,MA,Cash-out Refinance,Primary,SFR,Servicer_E,2022-12,180
LOAN_00004102,195093,0.051504305361439885,700-739,60-70%,20-30%,IN,Purchase,Investment,2-4 Unit,Servicer_D,2020-07,360
LOAN_00004103,314916,0.04690354820483392,740-779,80-90%,43-50%,GA,Purchase,Primary,Condo,Servicer_D,2020-01,240
LOAN_00004104,652901,0.04963008760291462,700-739,>100%,>50%,NY,Cash-out Refinance,Primary,SFR,Servicer_A,2020-03,360
LOAN_00004105,391182,0.055587743350039874,660-699,90-100%,20-30%,CA,Refinance,Investment,Manufactured,Servicer_B,2021-05,180
LOAN_00004106,194266,0.04513947848603248,740-779,60-70%,30-36%,MA,Refinance,Second Home,SFR,Servicer_C,2020-04,360
LOAN_00004107,637096,0.058431747749552634,620-659,>100%,>50%,MD,Cash-out Refinance,Primary,Manufactured,Servicer_C,2022-07,240
LOAN_00004108,150608,0.058414980946613404,620-659,<60%,36-43%,CA,Refinance,Second Home,SFR,Servicer_E,2021-07,180
LOAN_00004109,338631,0.0528490162857258,660-699,80-90%,43-50%,VA,Refinance,Primary,SFR,Servicer_B,2020-12,180
LOAN_00004110,378470,0.04507048173323895,740-779,80-90%,30-36%,IL,Purchase,Second Home,2-4 Unit,Servicer_E,2020-01,360
LOAN_00004111,190888,0.05625955658742234,660-699,60-70%,20-30%,IL,Cash-out Refinance,Primary,SFR,Servicer_E,2021-06,360
LOAN_00004112,420330,0.0489411452445785,700-739,90-100%,36-43%,IN,Refinance,Primary,2-4 Unit,Servicer_D,2020-06,360
LOAN_00004113,229361,0.05555913000527241,660-699,70-80%,<20%,PA,Purchase,Investment,Condo,Servicer_B,2022-12,180
LOAN_00004114,419815,0.06817752960884121,<620,90-100%,43-50%,OH,Refinance,Second Home,SFR,Servicer_A,2020-11,360
LOAN_00004115,118208,0.039964718594751605,740-779,<60%,43-50%,FL,Purchase,Primary,SFR,Servicer_B,2021-06,180
LOAN_00004116,350630,0.0810818360427205,<620,80-90%,20-30%,MD,Refinance,Primary,SFR,Servicer_D,2020-01,360
LOAN_00004117,241336,0.05412971689854711,660-699,70-80%,30-36%,MD,Purchase,Primary,SFR,Servicer_B,2020-05,360
LOAN_00004118,526945,0.05994207128687105,620-659,90-100%,43-50%,MD,Refinance,Primary,SFR,Servicer_E,2020-08,240
LOAN_00004119,290108,0.04596699891709798,740-779,70-80%,>50%,IL,Purchase,Primary,SFR,Servicer_C,2020-02,360
LOAN_00004120,553830,0.06870653859449978,<620,90-100%,30-36%,NY,Refinance,Primary,SFR,Servicer_B,2022-03,360
LOAN_00004121,382240,0.05349248236659196,660-699,90-100%,43-50%,MD,Refinance,Investment,SFR,Servicer_D,2022-11,360
LOAN_00004122,278241,0.05027058028240992,700-739,70-80%,20-30%,WA,Purchase,Primary,SFR,Servicer_A,2022-12,180
LOAN_00004123,439694,0.048093819744693116,700-739,90-100%,>50%,PA,Purchase,Primary,SFR,Servicer_E,2020-10,360
LOAN_00004124,441101,0.05177809569052966,700-739,90-100%,36-43%,CA,Purchase,Primary,SFR,Servicer_C,2022-05,180
LOAN_00004125,375477,0.060020167875434904,620-659,80-90%,20-30%,TN,Refinance,Primary,2-4 Unit,Servicer_E,2021-07,360
LOAN_00004126,94263,0.057073728287566905,620-659,<60%,36-43%,IN,Cash-out Refinance,Primary,SFR,Servicer_E,2020-02,360
LOAN_00004127,181447,0.05452168320267673,660-699,60-70%,36-43%,CA,Purchase,Primary,SFR,Servicer_A,2020-04,360
LOAN_00004128,592468,0.04646294298460216,740-779,>100%,36-43%,MI,Refinance,Primary,Condo,Servicer_E,2021-08,240
LOAN_00004129,158265,0.04576991831290029,740-779,<60%,20-30%,MI,Cash-out Refinance,Second Home,SFR,Servicer_A,2021-04,360
LOAN_00004130,461035,0.049469508609043235,700-739,90-100%,36-43%,MI,Refinance,Primary,SFR,Servicer_D,2020-01,360
LOAN_00004131,422196,0.06052330854592857,620-659,90-100%,43-50%,GA,Purchase,Primary,SFR,Servicer_B,2022-10,180
LOAN_00004132,206307,0.06294711850924484,620-659,60-70%,20-30%,OH,Purchase,Primary,SFR,Servicer_B,2022-03,360
LOAN_00004133,109358,0.06456453036277623,<620,<60%,20-30%,OH,Cash-out Refinance,Second Home,2-4 Unit,Servicer_E,2021-07,360
LOAN_00004134,223137,0.0549823972775343,660-699,60-70%,43-50%,MD,Purchase,Primary,SFR,Servicer_B,2022-12,360
LOAN_00004135,838196,0.05960274329101389,620-659,>100%,36-43%,WI,Purchase,Primary,SFR,Servicer_E,2022-11,360
LOAN_00004136,192598,0.052978591541405065,660-699,60-70%,30-36%,FL,Refinance,Primary,SFR,Servicer_A,2022-12,180
LOAN_00004137,199360,0.034092424108859584,780+,60-70%,43-50%,MA,Purchase,Primary,SFR,Servicer_A,2020-10,360
LOAN_00004138,180089,0.052408878525527225,660-699,60-70%,<20%,VA,Refinance,Primary,SFR,Servicer_B,2022-08,360
LOAN_00004139,544374,0.050496080495706974,700-739,90-100%,43-50%,PA,Cash-out Refinance,Primary,SFR,Servicer_B,2021-07,360
LOAN_00004140,262640,0.04253145754685138,740-779,70-80%,30-36%,NY,Cash-out Refinance,Second Home,SFR,Servicer_E,2022-03,180
LOAN_00004141,216868,0.04819126989096635,700-739,60-70%,<20%,TN,Refinance,Primary,SFR,Servicer_E,2022-07,360
LOAN_00004142,601232,0.05662109697149173,660-699,>100%,>50%,GA,Cash-out Refinance,Second Home,SFR,Servicer_C,2020-06,240
