loan_id,month_index,reporting_month,origination_month,loan_age_months,remaining_term_months,original_balance,current_balance,interest_rate,credit_score_band,ltv_band,dti_band,state,loan_purpose,occupancy_type,property_type,servicer_name,current_status,days_past_due,modification_flag,prepayment_flag,default_flag,loss_severity_band,last_updated_at,source_system,document_status,next_3m_delinquency_flag,next_6m_delinquency_flag,next_12m_default_flag,next_12m_prepayment_flag,next_state,exception_required,exception_type
LOAN_00003460,12,2022-02,2021-03,12,169,472613,445320.31,0.02,780+,90-100%,20-30%,MI,Refinance,Primary,SFR,Servicer_A,Current,0.0,0,0,0,NA,2022-02-20,Primary,Complete,0,0,0,0,Current,0,none
LOAN_00003460,13,2022-03,2021-03,13,168,472613,443021.21,0.02,780+,90-100%,20-30%,MI,Refinance,Primary,SFR,Servicer_A,Current,0.0,0,0,0,NA,2022-03-17,Primary,Complete,0,0,0,0,Current,0,none
LOAN_00003460,14,2022-04,2021-03,14,167,472613,440718.27,0.02,780+,90-100%,20-30%,MI,Refinance,Primary,SFR,Servicer_A,Current,0.0,0,0,0,NA,2022-04-13,Primary,Complete,0,0,0,0,Current,0,none
LOAN_00003460,15,2022-05,2021-03,15,166,472613,438411.49,0.02,780+,90-100%,20-30%,MI,Refinance,Primary,SFR,Servicer_A,Current,0.0,0,0,0,NA,2022-05-06,Servicer,Missing,0,0,0,0,Current,0,none
LOAN_00003460,16,2022-06,2021-03,16,165,472613,436100.87,0.02,780+,90-100%,20-30%,MI,Refinance,Primary,SFR,Servicer_A,Current,0.0,0,0,0,NA,2022-06-10,Primary,Missing,0,0,0,0,Current,0,none
LOAN_00003460,17,2022-07,2021-03,17,164,472613,433786.4,0.02,780+,90-100%,20-30%,MI,Refinance,Primary,SFR,Servicer_A,Current,0.0,0,0,0,NA,2022-07-09,Primary,Complete,0,0,0,0,Current,0,none
LOAN_00003460,18,2022-08,2021-03,18,163,472613,431468.07,0.23940208240626507,780+,90-100%,20-30%,MI,Refinance,Primary,SFR,Servicer_A,Current,0.0,0,0,0,NA,2022-08-07,Primary,Incomplete,0,0,0,0,Current,0,none
LOAN_00003460,19,2022-09,2021-03,19,162,472613,429145.88,0.02,780+,90-100%,20-30%,MI,Refinance,Primary,SFR,Servicer_A,Current,0.0,0,0,0,NA,2022-09-28,Primary,Complete,0,0,0,0,Current,0,none
LOAN_00003460,20,2022-10,2021-03,20,161,472613,426819.82,0.02,780+,90-100%,20-30%,MI,Refinance,Primary,SFR,Servicer_A,Current,0.0,0,0,0,NA,2022-10-06,Primary,Complete,0,0,0,0,Current,0,none
LOAN_00003460,21,2022-11,2021-03,21,160,472613,424489.88,0.02,780+,90-100%,20-30%,MI,Refinance,Primary,SFR,Servicer_A,Current,0.0,0,0,0,NA,2022-11-10,Primary,Complete,0,0,0,0,Current,0,none
LOAN_00003460,22,2022-12,2021-03,22,159,472613,422156.06,0.02,780+,90-100%,20-30%,MI,Refinance,Primary,SFR,Servicer_A,Current,0.0,0,0,0,NA,2022-12-22,Primary,Incomplete,0,0,0,0,Current,0,none
LOAN_00003460,23,2023-01,2021-03,23,158,472613,419818.34,0.02,780+,90-100%,20-30%,MI,Refinance,Primary,SFR,Servicer_A,Current,0.0,0,0,0,NA,2023-01-24,Primary,Complete,0,0,0,0,Current,0,none
LOAN_00003460,24,2023-02,2021-03,24,157,472613,417476.74,0.02,780+,90-100%,20-30%,MI,Refinance,Primary,SFR,Servicer_A,Current,0.0,0,0,0,NA,2023-02-23,Primary,Complete,0,0,0,0,Current,0,none
LOAN_00003460,25,2023-03,2021-03,25,156,472613,415131.22,0.02,780+,90-100%,20-30%,MI,Refinance,Primary,SFR,Servicer_A,Current,0.0,0,0,0,NA,2023-03-09,Primary,Incomplete,0,0,0,0,Current,0,none
LOAN_00003460,26,2023-04,2021-03,26,155,472613,412781.8,0.02,780+,90-100%,20-30%,MI,Refinance,Primary,SFR,Servicer_A,Current,0.0,0,0,0,NA,2023-04-16,Primary,Incomplete,0,0,0,0,Current,0,none
LOAN_00003460,27,2023-05,2021-03,27,154,472613,410428.47,0.02,780+,90-100%,20-30%,MI,Refinance,Primary,SFR,Servicer_A,Current,0.0,0,0,0,NA,2023-05-24,Primary,Complete,0,0,0,0,Current,0,none
LOAN_00003460,28,2023-06,2021-03,28,153,472613,408071.21,0.02,780+,90-100%,20-30%,MI,Refinance,Primary,SFR,Servicer_A,Current,0.0,0,0,0,NA,2023-06-15,Primary,Complete,0,0,0,0,Current,0,none
LOAN_00003461,1,2022-11,2022-11,1,240,232072,231472.64,0.0448,740-779,70-80%,<20%,PA,Refinance,Primary,2-4 Unit,Servicer_C,Current,0.0,0,0,0,NA,2022-11-20,Primary,Complete,0,0,0,0,Current,0,none
LOAN_00003461,2,2022-12,2022-11,2,239,232072,230871.03,0.0448,740-779,70-80%,<20%,PA,Refinance,Primary,2-4 Unit,Servicer_C,Current,0.0,0,0,0,NA,2022-12-27,Servicer,Complete,0,0,0,0,Current,0,none
LOAN_00003461,3,2023-01,2022-11,3,238,232072,230267.19,0.0448,740-779,70-80%,<20%,PA,Refinance,Primary,2-4 Unit,Servicer_C,Current,0.0,0,0,0,NA,2023-01-22,Primary,Complete,0,0,0,0,Current,0,none
LOAN_00003461,4,2023-02,2022-11,4,237,232072,229661.08,0.0448,740-779,70-80%,<20%,PA,Refinance,Primary,2-4 Unit,Servicer_C,Current,0.0,0,0,0,NA,2023-02-13,Primary,Complete,0,0,0,0,Current,0,none
LOAN_00003461,5,2023-03,2022-11,5,236,232072,229052.72,0.0448,740-779,70-80%,<20%,PA,Refinance,Primary,2-4 Unit,Servicer_C,Current,0.0,0,0,0,NA,2023-03-17,Primary,Complete,0,0,0,0,Current,0,none
LOAN_00003461,6,2023-04,2022-11,6,235,232072,228442.09,0.0448,740-779,70-80%,<20%,PA,Refinance,Primary,2-4 Unit,Servicer_C,Current,0.0,0,0,0,NA,2023-04-16,Primary,Complete,0,0,0,0,Current,0,none
LOAN_00003461,7,2023-05,2022-11,7,234,232072,227829.17,0.0448,740-779,70-80%,<20%,PA,Refinance,Primary,2-4 Unit,Servicer_C,Current,0.0,0,0,0,NA,2023-05-15,Primary,Complete,0,0,0,0,Current,0,none
LOAN_00003461,8,2023-06,2022-11,8,233,232072,227213.97,0.0448,740-779,70-80%,<20%,PA,Refinance,Primary,2-4 Unit,Servicer_C,Current,0.0,0,0,0,NA,2023-06-07,Primary,Complete,0,0,0,0,Current,0,none
LOAN_00003461,9,2023-07,2022-11,9,232,232072,226596.48,0.0448,740-779,70-80%,<20%,PA,Refinance,Primary,2-4 Unit,Servicer_C,Current,0.0,0,0,0,NA,2023-07-16,Primary,Complete,0,0,0,0,Current,0,none
LOAN_00003461,10,2023-08,2022-11,10,231,232072,225976.67,0.0448,740-779,70-80%,<20%,PA,Refinance,Primary,2-4 Unit,Servicer_C,Current,0.0,0,0,0,NA,2023-08-07,Primary,Complete,0,0,0,0,Current,0,none
LOAN_00003461,11,2023-09,2022-11,11,230,232072,225354.56,0.0448,740-779,70-80%,<20%,PA,Refinance,Primary,2-4 Unit,Servicer_C,Current,0.0,0,0,0,NA,2023-09-12,Primary,Complete,0,0,0,0,Current,0,none
LOAN_00003461,12,2023-10,2022-11,12,229,232072,224730.12,0.0448,740-779,70-80%,<20%,PA,Refinance,Primary,2-4 Unit,Servicer_C,Current,0.0,0,0,0,NA,2023-10-01,Primary,Complete,0,0,0,0,Current,0,none
LOAN_00003461,13,2023-11,2022-11,13,228,232072,224103.35,0.0448,740-779,70-80%,<20%,PA,Refinance,Primary,2-4 Unit,Servicer_C,Current,0.0,0,0,0,NA,2023-11-22,Servicer,Complete,0,0,0,0,Current,0,none
LOAN_00003461,14,2023-12,2022-11,14,227,232072,223474.24,0.0448,740-779,70-80%,<20%,PA,Refinance,Primary,2-4 Unit,Servicer_C,Current,0.0,0,0,0,NA,2023-12-24,Primary,Incomplete,0,0,0,0,Current,0,none
LOAN_00003461,15,2024-01,2022-11,15,226,232072,222842.79,0.0448,740-779,70-80%,<20%,PA,Refinance,Primary,2-4 Unit,Servicer_C,Current,0.0,0,0,0,NA,2024-01-07,Primary,Complete,0,0,0,0,Current,0,none
LOAN_00003461,16,2024-02,2022-11,16,225,232072,222208.98,0.0448,740-779,70-80%,<20%,PA,Refinance,Primary,2-4 Unit,Servicer_C,Current,0.0,0,0,0,NA,2024-02-05,Servicer,Complete,0,0,0,0,Current,0,none
LOAN_00003461,17,2024-03,2022-11,17,224,232072,221572.8,0.0448,740-779,70-80%,<20%,PA,Refinance,Primary,2-4 Unit,Servicer_C,Current,0.0,0,0,0,NA,2024-03-21,Servicer,Complete,0,0,0,0,Current,0,none
LOAN_00003461,18,2024-04,2022-11,18,223,232072,220934.25,0.0448,740-779,70-80%,<20%,PA,Refinance,Primary,2-4 Unit,Servicer_C,Current,0.0,0,0,0,NA,2024-04-02,Primary,Complete,0,0,0,0,Current,0,none
LOAN_00003461,19,2024-05,2022-11,19,222,232072,220293.31,0.0448,740-779,70-80%,<20%,PA,Refinance,Primary,2-4 Unit,Servicer_C,Current,0.0,0,0,0,NA,2024-05-18,Primary,Complete,0,0,0,0,Current,0,none
LOAN_00003461,20,2024-06,2022-11,20,221,232072,219649.98,0.0448,740-779,70-80%,<20%,PA,Refinance,Primary,2-4 Unit,Servicer_C,Current,0.0,0,0,0,NA,2024-06-20,Primary,Complete,0,0,0,0,Current,0,none
LOAN_00003461,21,2024-07,2022-11,21,220,232072,219004.25,0.0448,740-779,70-80%,<20%,PA,Refinance,Primary,2-4 Unit,Servicer_C,Current,0.0,0,0,0,NA,2024-07-28,Primary,Complete,0,0,0,0,Current,0,none
LOAN_00003461,22,2024-08,2022-11,22,219,232072,218356.11,0.0448,740-779,70-80%,<20%,PA,Refinance,Primary,2-4 Unit,Servicer_C,Current,,0,0,0,NA,2024-08-07,Primary,Complete,0,0,0,0,Current,0,none
LOAN_00003461,23,2024-09,2022-11,23,218,232072,217705.55,0.0448,740-779,70-80%,<20%,PA,Refinance,Primary,2-4 Unit,Servicer_C,Current,0.0,0,0,0,NA,2024-09-08,Servicer,Complete,0,0,0,0,Current,0,none
LOAN_00003461,24,2024-10,2022-11,24,217,232072,217052.56,0.0448,740-779,70-80%,<20%,PA,Refinance,Primary,2-4 Unit,Servicer_C,Current,0.0,0,0,0,NA,2024-10-05,Servicer,Missing,0,0,0,1,Current,0,none
LOAN_00003461,25,2024-11,2022-11,25,216,232072,216397.14,0.0448,740-779,70-80%,<20%,PA,Refinance,Primary,2-4 Unit,Servicer_C,Current,0.0,0,0,0,NA,2024-11-27,Servicer,Complete,0,0,0,1,Current,0,none
LOAN_00003461,26,2024-12,2022-11,26,215,232072,215739.27,0.0448,740-779,70-80%,<20%,PA,Refinance,Primary,2-4 Unit,Servicer_C,Current,0.0,0,0,0,NA,2024-12-02,Primary,Missing,0,0,0,1,Current,0,none
LOAN_00003461,27,2025-01,2022-11,27,214,232072,215078.94,0.0448,740-779,70-80%,<20%,PA,Refinance,Primary,2-4 Unit,Servicer_C,Current,0.0,0,0,0,NA,2025-01-04,Primary,Complete,0,0,0,1,Current,0,none
LOAN_00003461,28,2025-02,2022-11,28,213,232072,214416.15,0.0448,740-779,70-80%,<20%,PA,Refinance,Primary,2-4 Unit,Servicer_C,Current,0.0,0,0,0,NA,2025-02-26,Primary,Complete,0,0,0,1,Current,0,none
LOAN_00003462,1,2022-08,2022-08,1,360,152111,151937.87,0.0529,660-699,<60%,36-43%,CA,Refinance,Primary,Manufactured,Servicer_B,Current,0.0,0,0,0,NA,2022-08-24,Primary,Complete,0,0,0,0,Current,0,none
LOAN_00003462,2,2022-09,2022-08,2,359,152111,151763.98,0.0529,660-699,<60%,36-43%,CA,Refinance,Primary,Manufactured,Servicer_B,Current,0.0,0,0,0,NA,2022-09-08,Primary,Complete,0,0,0,0,Current,0,none
LOAN_00003462,3,2022-10,2022-08,3,358,152111,151589.33,0.0529,660-699,<60%,36-43%,CA,Refinance,Primary,Manufactured,Servicer_B,Current,0.0,0,0,0,NA,2022-10-21,Primary,Complete,0,0,0,0,Current,0,none
LOAN_00003462,4,2022-11,2022-08,4,357,152111,151413.9,0.0529,660-699,<60%,36-43%,CA,Refinance,Primary,Manufactured,Servicer_B,Current,0.0,0,0,0,NA,2022-11-07,Primary,Missing,0,0,0,0,Current,0,none
LOAN_00003462,5,2022-12,2022-08,5,356,152111,151237.7,0.0529,660-699,<60%,36-43%,CA,Refinance,Primary,Manufactured,Servicer_B,Current,0.0,0,0,0,NA,2022-12-09,Primary,Complete,0,0,0,0,Current,0,none
LOAN_00003462,6,2023-01,2022-08,6,355,152111,151060.72,0.0529,660-699,<60%,36-43%,CA,Refinance,Primary,Manufactured,Servicer_B,Current,0.0,0,0,0,NA,2023-01-09,Primary,Incomplete,0,0,0,0,Current,0,none
LOAN_00003462,7,2023-02,2022-08,7,354,152111,150882.96,0.0529,660-699,<60%,36-43%,CA,Refinance,Primary,Manufactured,Servicer_B,Current,0.0,0,0,0,NA,2023-02-21,Primary,Complete,0,0,0,0,Current,0,none
LOAN_00003462,8,2023-03,2022-08,8,353,152111,150704.42,0.0529,660-699,<60%,36-43%,CA,Refinance,Primary,Manufactured,Servicer_B,Current,0.0,0,0,0,NA,2023-03-17,Servicer,Complete,0,0,0,0,Current,0,none
LOAN_00003462,9,2023-04,2022-08,9,352,152111,150525.09,0.0529,660-699,<60%,36-43%,CA,Refinance,Primary,Manufactured,Servicer_B,Current,0.0,0,0,0,NA,2023-04-05,Primary,Incomplete,0,0,0,0,Current,0,none
LOAN_00003462,10,2023-05,2022-08,10,351,152111,150344.97,0.0529,660-699,<60%,36-43%,CA,Refinance,Primary,Manufactured,Servicer_B,Current,0.0,0,0,0,NA,2023-05-17,Servicer,Missing,0,0,0,0,Current,0,none
LOAN_00003462,11,2023-06,2022-08,11,350,152111,150164.06,0.0529,660-699,<60%,36-43%,CA,Refinance,Primary,Manufactured,Servicer_B,Current,0.0,0,0,0,NA,2023-06-25,Servicer,Complete,0,0,0,0,Current,0,none
LOAN_00003462,12,2023-07,2022-08,12,349,152111,149982.35,0.0529,660-699,<60%,36-43%,CA,Refinance,Primary,Manufactured,Servicer_B,Current,0.0,0,0,0,NA,2023-07-02,Primary,Complete,0,0,0,0,Current,0,none
LOAN_00003462,13,2023-08,2022-08,13,348,152111,149799.84,0.0529,660-699,<60%,36-43%,CA,Refinance,Primary,Manufactured,Servicer_B,Current,0.0,0,0,0,NA,2023-08-26,Primary,Complete,0,0,0,0,Current,0,none
LOAN_00003462,14,2023-09,2022-08,14,347,152111,149616.52,0.0529,660-699,<60%,36-43%,CA,Refinance,Primary,Manufactured,Servicer_B,Current,0.0,0,0,0,NA,2023-09-25,Primary,Complete,0,0,0,0,Current,0,none
LOAN_00003462,15,2023-10,2022-08,15,346,152111,149432.39,0.0529,660-699,<60%,36-43%,CA,Refinance,Primary,Manufactured,Servicer_B,Current,0.0,0,0,0,NA,2023-10-18,Primary,Complete,0,0,0,0,Current,0,none
LOAN_00003462,16,2023-11,2022-08,16,345,152111,149247.45,,660-699,<60%,36-43%,CA,Refinance,Primary,Manufactured,Servicer_B,Current,0.0,0,0,0,NA,2023-11-12,Primary,Complete,0,0,0,0,Current,0,none
LOAN_00003462,17,2023-12,2022-08,17,344,152111,149061.7,0.0529,660-699,<60%,36-43%,CA,Refinance,Primary,Manufactured,Servicer_B,Current,0.0,0,0,0,NA,2023-12-28,Primary,Complete,0,0,0,0,Current,0,none
LOAN_00003462,18,2024-01,2022-08,18,343,152111,148875.13,0.0529,660-699,<60%,36-43%,CA,Refinance,Primary,Manufactured,Servicer_B,Current,0.0,0,0,0,NA,2024-01-10,Primary,Complete,0,0,0,0,Current,0,none
LOAN_00003462,19,2024-02,2022-08,19,342,152111,148687.73,0.0529,660-699,<60%,36-43%,CA,Refinance,Primary,Manufactured,Servicer_B,Current,0.0,0,0,0,NA,2024-02-17,Primary,Complete,0,0,0,0,Current,0,none
LOAN_00003462,20,2024-03,2022-08,20,341,152111,148499.51,0.0529,660-699,<60%,36-43%,CA,Refinance,Primary,Manufactured,Servicer_B,Current,0.0,0,0,0,NA,2024-03-25,Primary,Complete,0,0,0,0,Current,0,none
LOAN_00003462,21,2024-04,2022-08,21,340,152111,148310.46,0.0529,660-699,<60%,36-43%,CA,Refinance,Primary,Manufactured,Servicer_B,Current,0.0,0,0,0,NA,2024-04-01,Primary,Complete,0,0,0,0,Current,0,none
LOAN_00003462,22,2024-05,2022-08,22,339,152111,148120.57,0.0529,660-699,<60%,36-43%,CA,Refinance,Primary,Manufactured,Servicer_B,Current,0.0,0,0,0,NA,2024-05-21,Primary,Complete,0,0,0,0,Current,0,none
LOAN_00003462,23,2024-06,2022-08,23,338,152111,147929.85,0.0529,660-699,<60%,36-43%,CA,Refinance,Primary,Manufactured,Servicer_B,Current,0.0,0,0,0,NA,2024-06-05,Primary,Complete,0,0,0,0,Current,0,none
LOAN_00003462,24,2024-07,2022-08,24,337,152111,147738.28,0.0529,660-699,<60%,36-43%,CA,Refinance,Primary,Manufactured,Servicer_B,Current,0.0,0,0,0,NA,2024-07-13,Servicer,Complete,0,0,0,0,Current,0,none
LOAN_00003462,25,2024-08,2022-08,25,336,152111,147545.88,,660-699,<60%,36-43%,CA,Refinance,Primary,Manufactured,Servicer_B,Current,0.0,0,0,0,NA,2024-08-15,Primary,Complete,0,0,0,0,Current,0,none
LOAN_00003462,26,2024-09,2022-08,26,335,152111,147352.62,0.0529,660-699,<60%,36-43%,CA,Refinance,Primary,Manufactured,Servicer_B,Current,0.0,0,0,0,NA,2024-09-12,Servicer,Complete,0,0,0,0,Current,0,none
LOAN_00003462,27,2024-10,2022-08,27,334,152111,147158.51,0.0529,660-699,<60%,36-43%,CA,Refinance,Primary,Manufactured,Servicer_B,Current,0.0,0,0,0,NA,2024-10-15,Primary,Complete,0,0,0,0,Current,0,none
LOAN_00003462,28,2024-11,2022-08,28,333,152111,146963.54,0.0529,660-699,<60%,36-43%,CA,Refinance,Primary,Manufactured,Servicer_B,Current,0.0,0,0,0,NA,2024-11-28,Primary,Complete,0,0,0,0,Current,0,none
LOAN_00003463,1,2020-02,2020-02,1,360,379501,379022.57,0.0474,700-739,80-90%,36-43%,OH,Purchase,Second Home,SFR,Servicer_B,Current,0.0,0,0,0,NA,2020-02-04,Primary,Complete,0,0,0,0,Current,0,none
LOAN_00003463,2,2020-03,2020-02,2,359,379501,378542.26,0.0474,700-739,80-90%,36-43%,OH,Purchase,Second Home,SFR,Servicer_B,Current,0.0,0,0,0,NA,2020-03-24,Primary,Complete,0,0,0,0,Current,0,none
LOAN_00003463,3,2020-04,2020-02,3,358,379501,378060.04,0.0474,700-739,80-90%,36-43%,OH,Purchase,Second Home,SFR,Servicer_B,Current,0.0,0,0,0,NA,2020-04-27,Primary,Incomplete,0,0,0,0,Current,0,none
LOAN_00003463,4,2020-05,2020-02,4,357,379501,377575.92,0.0474,700-739,80-90%,36-43%,OH,Purchase,Second Home,SFR,Servicer_B,Current,0.0,0,0,0,NA,2020-05-17,Primary,Complete,0,0,0,0,Current,0,none
LOAN_00003463,5,2020-06,2020-02,5,356,379501,377089.89,0.0474,700-739,80-90%,36-43%,OH,Purchase,Second Home,SFR,Servicer_B,Current,0.0,0,0,0,NA,2020-06-19,Primary,Complete,0,0,0,0,Current,0,none
LOAN_00003463,6,2020-07,2020-02,6,355,379501,376601.95,0.0474,700-739,80-90%,36-43%,OH,Purchase,Second Home,SFR,Servicer_B,Current,0.0,0,0,0,NA,2020-07-11,Servicer,Complete,0,0,0,0,Current,0,none
LOAN_00003463,7,2020-08,2020-02,7,354,379501,376112.07,0.0474,700-739,80-90%,36-43%,OH,Purchase,Second Home,SFR,Servicer_B,Current,0.0,0,0,0,NA,2020-08-01,Primary,Missing,0,0,0,0,Current,0,none
LOAN_00003463,8,2020-09,2020-02,8,353,379501,375620.26,0.0474,700-739,80-90%,36-43%,OH,Purchase,Second Home,SFR,Servicer_B,Current,0.0,0,0,0,NA,2020-09-23,Primary,Missing,0,0,0,0,Current,0,none
LOAN_00003463,9,2020-10,2020-02,9,352,379501,375126.5,0.0474,700-739,80-90%,36-43%,OH,Purchase,Second Home,SFR,Servicer_B,Current,0.0,0,0,0,NA,2020-10-17,Primary,Missing,0,0,0,0,Current,0,none
LOAN_00003463,10,2020-11,2020-02,10,351,379501,374630.8,0.0474,700-739,80-90%,36-43%,OH,Purchase,Second Home,SFR,Servicer_B,Current,0.0,0,0,0,NA,2020-11-11,Primary,Missing,0,0,0,0,Current,0,none
LOAN_00003463,11,2020-12,2020-02,11,350,379501,374133.14,0.0474,700-739,80-90%,36-43%,OH,Purchase,Second Home,SFR,Servicer_B,Current,0.0,0,0,0,NA,2020-12-25,Primary,Incomplete,0,0,0,0,Current,0,none
LOAN_00003463,12,2021-01,2020-02,12,349,379501,373633.51,0.0474,700-739,80-90%,36-43%,OH,Purchase,Second Home,SFR,Servicer_B,Current,0.0,0,0,0,NA,2021-01-27,Primary,Complete,0,0,0,0,Current,0,none
LOAN_00003463,13,2021-02,2020-02,13,348,379501,373131.92,0.0474,700-739,80-90%,36-43%,OH,Purchase,Second Home,SFR,Servicer_B,Current,0.0,0,0,0,NA,2021-02-08,Primary,Incomplete,0,0,0,0,Current,0,none
LOAN_00003463,14,2021-03,2020-02,14,347,379501,372628.34,0.0474,700-739,80-90%,36-43%,OH,Purchase,Second Home,SFR,Servicer_B,Current,0.0,0,0,0,NA,2021-03-05,Servicer,Missing,0,0,0,0,Current,0,none
LOAN_00003463,15,2021-04,2020-02,15,346,379501,372122.77,0.0474,700-739,80-90%,36-43%,OH,Purchase,Second Home,SFR,Servicer_B,Current,0.0,0,0,0,NA,2021-04-25,Primary,Complete,0,1,0,0,Current,0,none
LOAN_00003463,16,2021-05,2020-02,16,345,379501,371615.2,0.0474,700-739,80-90%,36-43%,OH,Purchase,Second Home,SFR,Servicer_B,Current,0.0,0,0,0,NA,2021-05-17,Primary,Missing,0,1,0,0,Current,0,none
LOAN_00003463,17,2021-06,2020-02,17,344,379501,371105.63,0.0474,700-739,80-90%,36-43%,OH,Purchase,Second Home,SFR,Servicer_B,Current,0.0,0,0,0,NA,2021-06-11,Primary,Complete,0,1,0,0,Current,0,none
LOAN_00003463,18,2021-07,2020-02,18,343,379501,370594.05,0.0474,700-739,80-90%,36-43%,OH,Purchase,Second Home,SFR,Servicer_B,Current,0.0,0,0,0,NA,2021-07-01,Primary,Complete,1,1,0,0,Current,1,servicer_conflict
LOAN_00003463,19,2021-08,2020-02,19,342,379501,370080.45,0.0474,700-739,80-90%,36-43%,OH,Purchase,Second Home,SFR,Servicer_B,Current,0.0,0,0,0,NA,2021-08-16,Primary,Complete,0,1,0,0,Current,1,data_quality
LOAN_00003463,20,2021-09,2020-02,20,341,379501,369564.82,0.0474,700-739,80-90%,36-43%,OH,Purchase,Second Home,SFR,Servicer_B,Current,0.0,0,0,0,NA,2021-09-09,Primary,Incomplete,1,1,0,0,30-59 DPD,1,data_quality
LOAN_00003463,21,2021-10,2020-02,21,340,379501,369047.15,0.0474,700-739,80-90%,36-43%,OH,Purchase,Second Home,SFR,Servicer_B,30-59 DPD,45.0,0,0,0,NA,2021-10-01,Primary,Complete,1,1,0,0,30-59 DPD,1,data_quality
LOAN_00003463,22,2021-11,2020-02,22,339,379501,368527.44,0.0474,700-739,80-90%,36-43%,OH,Purchase,Second Home,SFR,Servicer_B,30-59 DPD,50.0,0,0,0,NA,2021-11-18,Primary,Missing,0,0,0,0,Current,0,none
LOAN_00003463,23,2021-12,2020-02,23,338,379501,368005.67,0.0474,700-739,80-90%,36-43%,OH,Purchase,Second Home,SFR,Servicer_B,Current,0.0,0,0,0,NA,2021-12-25,Primary,Complete,0,0,0,0,Current,0,none
LOAN_00003463,24,2022-01,2020-02,24,337,379501,367481.85,0.0474,700-739,80-90%,36-43%,OH,Purchase,Second Home,SFR,Servicer_B,Current,0.0,0,0,0,NA,2022-01-03,Primary,Complete,0,0,0,0,Current,0,none
LOAN_00003463,25,2022-02,2020-02,25,336,379501,366955.96,0.0474,700-739,80-90%,36-43%,OH,Purchase,Second Home,SFR,Servicer_B,Current,0.0,0,0,0,NA,2022-02-04,Primary,Complete,0,0,0,0,Current,0,none
LOAN_00003463,26,2022-03,2020-02,26,335,379501,366427.99,0.0474,700-739,80-90%,36-43%,OH,Purchase,Second Home,SFR,Servicer_B,Current,0.0,0,0,0,NA,2022-03-23,Primary,Complete,0,0,0,0,Current,0,none
LOAN_00003463,27,2022-04,2020-02,27,334,379501,365897.93,0.0474,700-739,80-90%,36-43%,OH,Purchase,Second Home,SFR,Servicer_B,Current,0.0,0,0,0,NA,2022-04-20,Servicer,Missing,0,0,0,0,Current,0,none
LOAN_00003463,28,2022-05,2020-02,28,333,379501,365365.78,0.0474,700-739,80-90%,36-43%,OH,Purchase,Second Home,SFR,Servicer_B,Current,0.0,0,0,0,NA,2022-05-20,Primary,Complete,0,0,0,0,Current,0,none
LOAN_00003464,1,2021-01,2021-01,1,360,267530,267261.87,0.0596,620-659,70-80%,20-30%,FL,Purchase,Investment,SFR,Servicer_D,Current,0.0,0,0,0,NA,2021-01-21,Primary,Complete,0,0,0,0,Current,0,none
LOAN_00003464,2,2021-02,2021-01,2,359,267530,266992.42,0.0596,620-659,70-80%,20-30%,FL,Purchase,Investment,SFR,Servicer_D,Current,0.0,0,0,0,NA,2021-02-06,Servicer,Complete,0,0,0,0,Current,0,none
LOAN_00003464,3,2021-03,2021-01,3,358,267530,266721.62,0.0596,620-659,70-80%,20-30%,FL,Purchase,Investment,SFR,Servicer_D,Current,0.0,0,0,0,NA,2021-03-17,Primary,Complete,0,0,0,0,Current,0,none
LOAN_00003464,4,2021-04,2021-01,4,357,267530,266449.48,0.0596,620-659,70-80%,20-30%,FL,Purchase,Investment,SFR,Servicer_D,Current,0.0,0,0,0,NA,2021-04-06,Servicer,Incomplete,0,0,0,0,Current,0,none
LOAN_00003464,5,2021-05,2021-01,5,356,267530,266175.98,0.0596,620-659,70-80%,20-30%,FL,Purchase,Investment,SFR,Servicer_D,Current,,0,0,0,NA,2021-05-21,Primary,Complete,0,0,0,0,Current,0,none
LOAN_00003464,6,2021-06,2021-01,6,355,267530,265901.13,0.0596,620-659,70-80%,20-30%,FL,Purchase,Investment,SFR,Servicer_D,Current,0.0,0,0,0,NA,2021-06-17,Primary,Complete,0,0,0,0,Current,0,none
LOAN_00003464,7,2021-07,2021-01,7,354,267530,265624.9,0.0596,620-659,70-80%,20-30%,FL,Purchase,Investment,SFR,Servicer_D,Current,0.0,0,0,0,NA,2021-07-11,Primary,Incomplete,0,0,0,0,Current,0,none
LOAN_00003464,8,2021-08,2021-01,8,353,267530,265347.31,0.0596,620-659,70-80%,20-30%,FL,Purchase,Investment,SFR,Servicer_D,Current,0.0,0,0,0,NA,2021-08-08,Primary,Incomplete,0,0,0,0,Current,0,none
LOAN_00003464,9,2021-09,2021-01,9,352,267530,265068.33,0.0596,620-659,70-80%,20-30%,FL,Purchase,Investment,SFR,Servicer_D,Current,0.0,0,0,0,NA,2021-09-12,Primary,Complete,0,0,0,0,Current,0,none
LOAN_00003464,10,2021-10,2021-01,10,351,267530,264787.97,0.0596,620-659,70-80%,20-30%,FL,Purchase,Investment,SFR,Servicer_D,Current,0.0,0,0,0,NA,2021-10-11,Servicer,Complete,0,0,0,0,Current,0,none
LOAN_00003464,11,2021-11,2021-01,11,350,267530,264506.22,0.0596,620-659,70-80%,20-30%,FL,Purchase,Investment,SFR,Servicer_D,Current,0.0,0,0,0,NA,2021-11-03,Primary,Complete,0,0,0,0,Current,0,none
