loan_id,reporting_month,servicer_current_balance,servicer_current_status,servicer_days_past_due,servicer_last_updated
LOAN_00003480,2024-08,155701.87,Current,0,2024-08-13
LOAN_00002427,2023-01,158532.33,Current,0,2023-01-13
LOAN_00003991,2022-04,246165.09,Current,0,2022-04-08
LOAN_00001951,2022-02,106736.31,Current,0,2022-02-25
LOAN_00002787,2022-01,260881.31,Current,0,2022-01-01
LOAN_00001792,2021-05,147099.48,Current,0,2021-05-22
LOAN_00003708,2023-02,721229.1,Current,0,2023-02-06
LOAN_00003402,2022-08,0.0,Defaulted,280,2022-08-12
LOAN_00001551,2022-07,595857.2,Current,0,2022-07-09
LOAN_00001891,2021-06,183200.16,Current,0,2021-06-26
LOAN_00003637,2022-01,522949.34,Current,0,2022-01-02
LOAN_00004670,2022-07,252170.44,Current,0,2022-07-11
LOAN_00000398,2021-07,0.0,Defaulted,112,2021-07-08
LOAN_00002153,2021-08,202878.2,Current,0,2021-08-16
LOAN_00002262,2020-10,633623.06,Current,0,2020-10-19
LOAN_00001971,2022-11,289734.1,Current,0,2022-11-20
LOAN_00002831,2024-01,262198.8,Current,0,2024-01-22
LOAN_00004120,2022-05,552424.94,Current,0,2022-05-23
LOAN_00000231,2022-11,342073.57,Current,0,2022-11-04
LOAN_00002076,2021-05,1130462.24,Current,0,2021-05-28
LOAN_00004986,2023-07,0.0,Defaulted,171,2023-07-18
LOAN_00003008,2022-11,524413.06,Current,0,2022-11-08
LOAN_00001565,2022-04,228717.94,Current,0,2022-04-24
LOAN_00000625,2021-11,273539.73,Current,0,2021-11-19
LOAN_00003763,2023-02,343616.57,Current,0,2023-02-10
LOAN_00002413,2022-03,156616.18,Current,0,2022-03-11
LOAN_00000608,2023-12,124670.52,Current,0,2023-12-14
LOAN_00002848,2021-10,122494.98,Current,0,2021-10-16
LOAN_00002028,2021-07,212678.16,Current,0,2021-07-17
LOAN_00000111,2023-09,370204.18,Current,0,2023-09-02
LOAN_00000559,2023-09,387367.50691195566,Current,0,2023-09-13
LOAN_00000463,2021-09,285481.23,Current,0,2021-09-23
LOAN_00003331,2023-10,342325.29,Current,0,2023-10-12
LOAN_00003527,2022-01,575292.37,Current,0,2022-01-01
LOAN_00004338,2022-11,214680.5,Current,0,2022-11-13
LOAN_00001511,2022-10,305296.89,Current,0,2022-10-19
LOAN_00002045,2023-01,247846.61,Current,129,2023-01-23
LOAN_00000663,2021-05,428627.92,30-59 DPD,34,2021-05-26
LOAN_00000734,2020-09,487655.64,Current,0,2020-09-05
LOAN_00003915,2020-04,194162.28,Current,0,2020-04-07
LOAN_00001276,2022-09,194251.04,Current,0,2022-09-15
LOAN_00002580,2021-04,786290.89,Current,0,2021-04-04
LOAN_00003114,2021-04,537132.38,Current,0,2021-04-05
LOAN_00001240,2022-04,172359.79,Current,84,2022-05-18
LOAN_00003302,2022-01,185939.79,Current,0,2022-01-14
LOAN_00001287,2022-11,202577.92,Current,0,2022-11-28
LOAN_00002447,2022-08,266039.48,Current,0,2022-08-26
LOAN_00002712,2023-06,132121.12,Current,0,2023-06-21
LOAN_00002227,2024-08,289625.62,Current,0,2024-08-12
LOAN_00000598,2023-11,79665.11222622936,Current,0,2023-11-23
LOAN_00001518,2022-07,574886.0,Current,0,2022-07-06
LOAN_00000051,2021-11,232251.09,Current,0,2021-11-04
LOAN_00002229,2025-01,218247.05,Current,0,2025-01-07
LOAN_00002089,2020-10,150801.04,Current,0,2020-10-13
LOAN_00003327,2020-11,191895.48,Current,0,2020-11-01
LOAN_00001505,2021-02,426055.66,Current,0,2021-02-16
LOAN_00000096,2021-05,181377.8,Current,0,2021-05-23
LOAN_00003571,2024-05,205022.01,Current,0,2024-05-15
LOAN_00001958,2022-08,353065.4,Current,0,2022-08-05
LOAN_00004730,2024-01,282353.94,Current,0,2024-01-28
LOAN_00000082,2021-06,443544.14,Current,0,2021-06-11
LOAN_00001465,2021-06,272611.6,Current,0,2021-06-22
LOAN_00000432,2023-12,396227.2,Current,0,2023-12-10
LOAN_00000572,2022-03,0.0,Prepaid,0,2022-03-12
LOAN_00001107,2024-12,313699.67,Current,0,2024-12-28
LOAN_00004258,2022-04,1053771.38,Current,89,2022-04-24
LOAN_00000465,2025-01,330253.49,Current,0,2025-01-17
LOAN_00002315,2021-11,396035.52,Current,0,2021-11-18
LOAN_00001632,2020-10,244097.79,Current,42,2020-10-26
LOAN_00000914,2022-03,310353.53,Current,0,2022-03-11
LOAN_00000370,2022-05,134994.86,Current,0,2022-05-08
LOAN_00000008,2021-01,446611.09,Current,0,2021-01-26
LOAN_00002436,2022-08,626530.82,60-89 DPD,82,2022-08-12
LOAN_00000895,2022-02,295521.36,Current,0,2022-02-11
LOAN_00003252,2021-05,696739.91,30-59 DPD,37,2021-05-06
LOAN_00003864,2022-04,264694.59,Current,0,2022-04-28
LOAN_00003264,2023-09,305460.1,Current,0,2023-09-07
LOAN_00001797,2020-07,376202.75,Current,0,2020-07-28
LOAN_00002654,2023-06,475246.8,Current,0,2023-06-10
LOAN_00001409,2021-04,475139.56,Current,0,2021-04-09
LOAN_00002907,2024-07,175463.17,Current,0,2024-07-07
LOAN_00004377,2021-05,515098.4,Current,0,2021-05-19
LOAN_00004363,2023-08,192691.03,90+ DPD,142,2023-08-12
LOAN_00003351,2025-01,194043.74,Current,0,2025-01-17
LOAN_00004066,2023-01,378425.66,30-59 DPD,51,2023-01-07
LOAN_00000778,2021-06,308828.71,Current,0,2021-06-16
LOAN_00000355,2024-10,318995.63,Current,0,2024-10-12
LOAN_00000508,2021-07,0.0,Defaulted,289,2021-07-01
LOAN_00004352,2023-02,249614.28,Current,0,2023-02-12
LOAN_00000199,2024-12,464268.59,Current,0,2024-12-17
LOAN_00003367,2021-03,295386.84,Current,0,2021-03-23
LOAN_00001759,2022-08,218631.76,Current,0,2022-08-02
LOAN_00000283,2023-06,235982.91,Current,0,2023-06-19
LOAN_00001373,2022-09,231052.82,Current,0,2022-09-27
LOAN_00004210,2020-08,506289.3,Current,0,2020-08-07
LOAN_00004953,2020-07,491058.41,Current,0,2020-07-19
LOAN_00004756,2022-06,99909.56,Current,0,2022-06-17
LOAN_00001973,2021-11,414959.62,Current,0,2021-11-20
LOAN_00002637,2023-02,421251.19,Current,0,2023-02-10
LOAN_00004024,2022-11,332175.86,Current,0,2022-11-11
LOAN_00001000,2023-05,364791.59,Current,0,2023-05-11
LOAN_00004985,2020-03,316647.78,Current,124,2020-03-07
LOAN_00001043,2021-11,821333.43,30-59 DPD,38,2021-11-27
LOAN_00003238,2023-12,432849.75,Current,0,2023-12-19
LOAN_00004180,2023-12,483675.46,Current,0,2023-12-06
LOAN_00004524,2023-07,240656.05,Current,0,2023-07-14
LOAN_00002323,2024-01,165616.58,Current,0,2024-01-02
LOAN_00003443,2021-08,181946.56,Current,0,2021-08-25
LOAN_00000545,2020-05,170086.57,Current,0,2020-05-13
LOAN_00004728,2021-03,345700.31,Current,0,2021-03-16
LOAN_00003435,2022-09,247652.91,Current,0,2022-09-04
LOAN_00001566,2024-07,280077.02,Current,0,2024-07-08
LOAN_00003205,2022-03,318760.69,Current,0,2022-03-25
LOAN_00004945,2023-08,381489.98,Current,0,2023-08-27
LOAN_00000997,2021-04,468718.8,Current,0,2021-04-08
LOAN_00001711,2022-11,380851.7,Current,0,2022-11-25
LOAN_00002268,2021-10,134502.49,Current,0,2021-10-11
LOAN_00001011,2023-12,260579.33,Current,0,2023-12-26
LOAN_00003269,2023-07,567180.27,Current,0,2023-07-13
LOAN_00000892,2022-08,304935.59,Current,0,2022-08-08
LOAN_00001651,2020-02,250082.4,Current,0,2020-02-11
LOAN_00003708,2023-09,701278.11,Current,0,2023-09-23
LOAN_00003646,2023-04,262091.11,Current,0,2023-04-02
LOAN_00004054,2021-11,156117.87,Current,0,2021-11-23
LOAN_00001160,2023-11,121467.67,Current,0,2023-11-24
LOAN_00001537,2021-05,161231.84,Current,0,2021-05-11
LOAN_00000773,2022-10,367422.21,Current,0,2022-10-25
LOAN_00001365,2020-09,317668.17,Current,0,2020-09-03
LOAN_00002507,2022-07,192261.35,Current,0,2022-07-26
LOAN_00004534,2020-04,203974.39,Current,0,2020-04-04
LOAN_00003647,2023-02,147279.56,30-59 DPD,36,2023-02-25
LOAN_00002466,2021-08,263187.42,Current,0,2021-08-21
LOAN_00003026,2021-08,228658.15,Current,0,2021-08-04
LOAN_00001893,2024-04,56093.37,Current,0,2024-04-09
LOAN_00000481,2023-01,220048.16,90+ DPD,96,2023-01-10
LOAN_00002590,2022-03,139156.3,Current,0,2022-03-12
LOAN_00004098,2023-03,183607.2,Current,0,2023-03-07
LOAN_00004093,2023-07,484137.86,Current,0,2023-07-01
LOAN_00002501,2020-04,400438.27,Current,0,2020-04-10
LOAN_00002606,2022-01,790837.9,Current,0,2022-01-06
LOAN_00004714,2020-06,226818.17,Current,0,2020-06-14
LOAN_00002124,2024-06,289525.66,Current,0,2024-06-17
LOAN_00004511,2021-10,552296.07,Current,0,2021-10-17
LOAN_00002183,2022-09,498770.97,Current,0,2022-09-15
LOAN_00000815,2024-01,183212.68,Current,0,2024-01-11
LOAN_00002530,2024-03,400441.05,Current,0,2024-03-10
LOAN_00004960,2022-10,320284.74,Current,0,2022-10-27
LOAN_00000166,2022-09,269730.83,Current,0,2022-09-03
LOAN_00001571,2021-06,272351.08,Current,0,2021-06-16
LOAN_00004881,2024-01,386319.68,Current,0,2024-01-21
LOAN_00004764,2021-04,667109.32,Current,0,2021-04-09
LOAN_00001024,2022-06,628016.94,Current,0,2022-06-26
LOAN_00001267,2021-10,178559.55,Current,0,2021-10-14
LOAN_00001875,2021-05,0.0,Prepaid,0,2021-05-16
LOAN_00004453,2022-08,198842.95,Current,0,2022-08-10
LOAN_00002967,2021-07,211731.33,Current,0,2021-07-01
LOAN_00003796,2023-10,284962.35,Current,0,2023-10-01
LOAN_00003207,2024-04,346139.51,30-59 DPD,36,2024-04-28
LOAN_00001087,2023-08,241461.38,Current,0,2023-08-19
LOAN_00004621,2023-02,232759.3,Current,0,2023-02-24
LOAN_00000523,2024-01,331318.95,Current,0,2024-01-20
LOAN_00003296,2022-05,122219.87,Current,0,2022-05-25
LOAN_00000121,2022-11,502661.71,Current,0,2022-11-13
LOAN_00003420,2022-02,180184.99,Current,0,2022-02-23
LOAN_00000773,2022-11,0.0,Prepaid,0,2022-11-21
LOAN_00003422,2023-10,138296.07,Current,0,2023-10-18
LOAN_00001591,2021-04,486600.69,Current,0,2021-04-15
LOAN_00004497,2022-09,340472.04,Current,0,2022-09-06
LOAN_00002005,2021-09,432584.11,Current,0,2021-09-28
LOAN_00002615,2022-09,136543.1,Current,0,2022-09-10
LOAN_00004393,2022-05,368591.69,Current,0,2022-05-05
LOAN_00002805,2024-01,175842.26,Current,0,2024-01-17
LOAN_00002961,2021-11,697017.44,Current,0,2021-11-15
LOAN_00004371,2022-01,215807.79,Current,0,2022-01-06
LOAN_00003324,2021-04,598767.43,Current,0,2021-04-16
LOAN_00003261,2022-02,553352.92,Current,0,2022-02-28
LOAN_00002419,2021-12,275480.68,Current,0,2021-12-14
LOAN_00003059,2021-03,868722.71,Current,0,2021-03-10
LOAN_00002772,2020-09,285650.52,Current,0,2020-09-22
LOAN_00003744,2020-10,365801.78,Current,0,2020-10-20
LOAN_00002039,2022-06,173951.85,Current,0,2022-06-01
LOAN_00003775,2022-10,235197.86,Current,0,2022-10-19
LOAN_00001981,2022-04,293864.53,Current,0,2022-04-22
LOAN_00004893,2021-04,192866.57,Current,0,2021-04-09
LOAN_00000221,2022-05,1385725.37,30-59 DPD,37,2022-05-12
LOAN_00000826,2022-04,502010.47,Current,0,2022-04-02
LOAN_00000805,2023-08,317439.59,Current,0,2023-08-01
LOAN_00002381,2022-02,236223.93,Current,0,2022-02-18
LOAN_00001712,2024-09,201312.63,Current,0,2024-09-09
LOAN_00002733,2021-08,200440.62,Current,0,2021-08-25
LOAN_00001739,2021-06,367647.13,Current,0,2021-06-01
LOAN_00004999,2022-06,185597.45,Current,0,2022-06-05
LOAN_00000655,2022-06,304120.05,Current,0,2022-06-27
LOAN_00004410,2022-04,80484.46,Current,0,2022-04-15
LOAN_00003865,2023-06,246984.02,Current,0,2023-06-03
LOAN_00002084,2020-12,291458.37,Current,0,2020-12-11
LOAN_00002190,2021-06,0.0,Closed,0,2021-06-13
LOAN_00002400,2020-06,448227.19,Current,0,2020-06-14
LOAN_00004237,2021-05,249892.53,Current,0,2021-05-09
LOAN_00000226,2022-10,242199.48,Current,0,2022-10-20
LOAN_00002242,2022-03,274157.5,Current,0,2022-03-10
LOAN_00002788,2021-03,124035.83,Current,0,2021-03-20
LOAN_00002112,2022-09,294882.8,Current,0,2022-09-20
LOAN_00000824,2022-03,627810.49,Current,0,2022-03-08
LOAN_00000524,2021-08,262012.7,Current,0,2021-08-11
LOAN_00003825,2023-08,239525.81,Current,0,2023-08-19
LOAN_00001358,2021-11,509859.34,Current,0,2021-11-27
LOAN_00000884,2023-01,0.0,Prepaid,0,2023-01-19
LOAN_00004634,2020-04,397333.1,Current,0,2020-04-12
LOAN_00000198,2023-04,306913.5,Current,0,2023-04-26
LOAN_00001052,2021-08,227465.61,Current,0,2021-08-11
LOAN_00003969,2022-07,267984.21,Current,0,2022-07-12
LOAN_00000182,2021-06,330222.21,Current,0,2021-06-18
LOAN_00004873,2022-11,374251.0,Current,0,2022-11-04
LOAN_00002298,2021-03,643068.23,Current,0,2021-03-05
LOAN_00000156,2021-05,353984.54,Current,0,2021-05-03
LOAN_00003830,2024-11,0.0,Prepaid,0,2024-11-19
LOAN_00001755,2021-11,431447.79,30-59 DPD,36,2021-11-22
LOAN_00004068,2023-02,366807.95,Current,0,2023-02-05
LOAN_00004172,2022-02,349671.62,Current,0,2022-02-27
LOAN_00004470,2021-04,348422.7,Current,0,2021-04-08
LOAN_00002659,2021-07,269571.74,Current,0,2021-07-24
LOAN_00003483,2020-10,176458.68,30-59 DPD,40,2020-10-09
LOAN_00001325,2020-09,458772.18,Current,0,2020-09-16
LOAN_00000287,2022-05,449928.98,Current,0,2022-05-19
LOAN_00001301,2022-06,264986.23,30-59 DPD,48,2022-06-25
LOAN_00000640,2022-05,127952.44,Current,0,2022-05-21
LOAN_00004352,2022-06,251866.8,Current,0,2022-06-28
LOAN_00000984,2022-02,236541.19,Current,0,2022-02-21
LOAN_00004695,2023-10,294985.55,Current,0,2023-10-26
LOAN_00002962,2023-12,195525.54,Current,0,2023-12-13
LOAN_00004183,2023-08,0.0,Defaulted,123,2023-08-15
LOAN_00004370,2022-04,220040.39,Current,0,2022-04-15
LOAN_00001636,2020-12,475549.04,Current,0,2020-12-17
LOAN_00003560,2020-07,246200.17,Current,0,2020-07-07
LOAN_00000988,2021-08,338221.49,Current,0,2021-08-23
LOAN_00000605,2021-10,292484.64,Current,0,2021-10-14
LOAN_00002386,2023-07,580650.92,30-59 DPD,49,2023-07-18
LOAN_00004562,2020-10,144043.07,Current,0,2020-10-19
LOAN_00003588,2022-04,295155.27,Current,0,2022-04-16
LOAN_00000275,2023-03,178808.13,Current,0,2023-03-11
LOAN_00002897,2023-05,266125.63,Current,0,2023-05-24
LOAN_00002985,2023-02,405682.13,Current,0,2023-02-15
LOAN_00003561,2021-04,226480.59,Current,0,2021-04-09
LOAN_00004948,2020-12,272057.79,Current,0,2020-12-04
LOAN_00003173,2021-10,587979.91,30-59 DPD,34,2021-10-24
LOAN_00001455,2020-10,235995.32,Current,0,2020-10-04
LOAN_00000360,2022-11,155193.92,Current,0,2022-11-18
LOAN_00004036,2023-07,712196.57,Current,0,2023-07-13
LOAN_00003033,2021-12,696739.89,Current,0,2021-12-23
LOAN_00003216,2020-11,239198.32,Current,0,2020-11-03
LOAN_00000086,2020-07,640353.48,Current,0,2020-07-05
LOAN_00002037,2021-11,245798.09129918177,Current,0,2021-11-02
LOAN_00002714,2022-01,381012.52,30-59 DPD,55,2022-01-27
LOAN_00004881,2023-05,388758.49,Current,0,2023-05-02
LOAN_00001974,2021-09,295799.56,Current,0,2021-09-01
LOAN_00003609,2022-07,714725.63,Current,0,2022-07-11
LOAN_00002239,2024-09,236513.83998760037,Current,0,2024-09-25
LOAN_00003782,2020-07,527425.84,90+ DPD,176,2020-07-22
LOAN_00003630,2022-02,482716.42,Current,0,2022-02-22
LOAN_00001340,2023-03,310631.67,Current,0,2023-03-18
LOAN_00004421,2023-12,425459.68,Current,0,2023-12-22
LOAN_00004325,2021-09,363667.93,90+ DPD,153,2021-09-07
LOAN_00001797,2021-01,374266.84,30-59 DPD,53,2021-01-17
LOAN_00001373,2023-03,225682.53,Current,0,2023-03-09
LOAN_00001753,2021-05,128154.22,Current,0,2021-05-10
LOAN_00004821,2022-11,297808.2,Current,0,2022-11-16
LOAN_00002708,2022-03,224893.37,Current,0,2022-03-09
LOAN_00000771,2023-01,496517.2,Current,0,2023-01-12
LOAN_00000239,2022-03,430181.49,30-59 DPD,37,2022-03-07
LOAN_00001133,2022-05,152371.85,Current,99,2022-06-02
LOAN_00004133,2021-09,109057.29,Current,0,2021-09-27
LOAN_00002253,2022-05,401390.48,Current,0,2022-05-16
LOAN_00001411,2022-11,564839.26,Current,0,2022-11-25
LOAN_00003639,2022-02,214174.23,Current,0,2022-02-19
LOAN_00002852,2021-01,262682.37,Current,0,2021-01-22
LOAN_00000105,2023-01,316823.05,Current,0,2023-01-18
LOAN_00002434,2021-06,369258.64,Current,0,2021-06-26
LOAN_00002272,2022-08,262787.08,Current,0,2022-08-27
LOAN_00004846,2023-10,312710.35,Current,0,2023-10-08
LOAN_00002512,2023-05,273697.68,Current,0,2023-05-27
LOAN_00004727,2023-04,343733.44,Current,0,2023-04-23
LOAN_00000006,2022-06,164844.59,Current,0,2022-06-27
LOAN_00004248,2024-01,161407.42,Current,0,2024-01-13
LOAN_00004863,2022-04,573098.6,Current,0,2022-04-08
LOAN_00003750,2021-11,362451.73,Current,0,2021-11-19
LOAN_00004025,2021-10,188156.12,Current,0,2021-10-08
LOAN_00002664,2022-05,170257.26,Current,0,2022-05-26
LOAN_00004583,2022-11,502425.99,Current,0,2022-11-16
LOAN_00004147,2023-03,289046.91,Current,0,2023-03-26
LOAN_00004046,2021-12,375480.5,Current,0,2021-12-10
LOAN_00002495,2021-11,204352.99,Current,0,2021-11-19
LOAN_00002694,2024-08,422123.1,Current,0,2024-08-08
LOAN_00004223,2022-02,190023.04,Current,0,2022-02-13
LOAN_00002438,2023-06,398478.7472236681,Current,0,2023-07-04
LOAN_00000072,2021-08,326951.43,Current,0,2021-08-22
LOAN_00004941,2021-09,224130.61,30-59 DPD,49,2021-09-19
LOAN_00002155,2022-07,405463.81,Current,0,2022-07-18
LOAN_00000509,2021-03,173097.81,60-89 DPD,88,2021-03-16
LOAN_00000262,2021-08,282226.69,Current,0,2021-08-12
LOAN_00001045,2022-03,193421.17,Current,0,2022-03-22
LOAN_00001245,2023-08,485690.98,Current,0,2023-08-04
LOAN_00003273,2021-07,250227.59,Current,0,2021-07-26
LOAN_00002709,2022-09,549922.75,Current,0,2022-09-27
LOAN_00002720,2022-08,126552.9,Current,0,2022-08-10
LOAN_00000245,2020-11,361180.32,Current,0,2020-11-04
LOAN_00001414,2023-09,159396.47,Current,0,2023-09-12
LOAN_00000209,2023-03,225114.87,60-89 DPD,77,2023-03-10
LOAN_00001375,2024-05,180624.59,60-89 DPD,61,2024-05-21
LOAN_00002179,2022-08,126080.62,Current,0,2022-08-06
LOAN_00003491,2021-12,259992.58,Current,0,2021-12-09
LOAN_00003883,2023-01,235894.14,Current,0,2023-01-20
LOAN_00004036,2023-11,699823.66,Current,0,2023-11-09
LOAN_00002231,2021-01,0.0,Prepaid,0,2021-01-06
LOAN_00000983,2023-11,224106.24,Current,0,2023-11-24
LOAN_00002224,2021-11,349854.41,Current,0,2021-11-08
LOAN_00000868,2021-05,388362.82,Current,0,2021-05-25
LOAN_00002265,2021-06,172713.08,Current,0,2021-06-19
LOAN_00004819,2024-02,269825.57,Current,0,2024-02-12
LOAN_00004837,2020-03,0.0,Prepaid,0,2020-03-24
LOAN_00001385,2022-02,0.0,Prepaid,0,2022-02-11
LOAN_00001129,2023-11,404484.96,Current,0,2023-11-16
LOAN_00004214,2022-10,309463.17,Current,0,2022-10-28
LOAN_00000491,2022-12,156903.7,Current,0,2022-12-07
LOAN_00002532,2023-06,260852.34,Current,0,2023-06-26
LOAN_00003569,2021-01,254787.95,Current,0,2021-01-27
LOAN_00003375,2021-07,553431.72,Current,0,2021-07-05
LOAN_00000916,2022-11,277748.91,Current,0,2022-11-18
LOAN_00003781,2022-01,324616.37,Current,0,2022-01-09
LOAN_00002779,2020-08,434118.2,30-59 DPD,33,2020-08-24
LOAN_00002736,2022-07,261746.69,Current,0,2022-07-24
LOAN_00000875,2022-10,390966.02,Current,0,2022-10-23
LOAN_00000116,2021-08,555676.9,Current,0,2021-08-28
LOAN_00001080,2023-01,243160.26,30-59 DPD,31,2023-01-20
LOAN_00001011,2022-09,264565.44,Current,0,2022-09-14
LOAN_00001612,2023-07,227191.29,Current,0,2023-07-10
LOAN_00003951,2021-06,124974.9,Current,0,2021-06-23
LOAN_00001771,2021-10,220085.03,Current,0,2021-10-01
LOAN_00002261,2023-01,408025.25,Current,0,2023-01-01
LOAN_00002547,2023-12,299198.59,Current,0,2023-12-08
LOAN_00002543,2021-11,199961.67,Current,0,2021-11-25
LOAN_00000246,2022-11,215023.76,Current,0,2022-11-22
LOAN_00003600,2023-03,155333.99,Current,0,2023-03-17
LOAN_00000737,2021-11,325078.16,Current,0,2021-11-05
LOAN_00003443,2021-06,182268.09,30-59 DPD,35,2021-06-28
LOAN_00000001,2023-04,159135.31,Current,0,2023-04-15
LOAN_00002390,2022-03,327199.06,Current,0,2022-03-14
LOAN_00004100,2020-10,477310.21,60-89 DPD,63,2020-10-12
LOAN_00001663,2023-01,106196.35,Current,0,2023-01-05
LOAN_00003559,2021-05,117030.55,Current,159,2021-05-22
LOAN_00001985,2022-05,279770.97,Current,0,2022-05-21
LOAN_00002867,2020-09,504762.71,Current,54,2020-10-02
LOAN_00004414,2023-03,619603.86,Current,0,2023-03-11
LOAN_00002067,2023-01,0.0,Prepaid,0,2023-01-03
LOAN_00001578,2020-12,414553.04,Current,0,2020-12-12
LOAN_00001878,2024-02,289843.66,Current,0,2024-02-08
LOAN_00004310,2023-06,164976.37,Current,0,2023-06-26
LOAN_00004014,2022-12,194018.5,Current,0,2022-12-02
LOAN_00001873,2023-09,251226.42,Current,0,2023-09-25
LOAN_00003459,2021-03,321467.5,Current,0,2021-03-26
LOAN_00000065,2021-05,284448.62,30-59 DPD,51,2021-05-16
LOAN_00000960,2020-07,253753.69,Current,0,2020-07-03
LOAN_00001807,2023-01,209987.25,Current,0,2023-01-19
LOAN_00002461,2022-06,158110.89,90+ DPD,136,2022-06-11
LOAN_00002478,2022-06,117358.12,Current,0,2022-06-07
LOAN_00003740,2022-01,707145.8,Current,0,2022-01-17
LOAN_00002123,2022-03,484052.89,60-89 DPD,63,2022-03-10
LOAN_00004280,2021-09,170238.12,Current,0,2021-09-22
LOAN_00001036,2023-03,246453.69,Current,0,2023-03-05
LOAN_00003696,2021-09,478020.93,Current,0,2021-09-16
LOAN_00002298,2022-11,624370.96,30-59 DPD,51,2022-11-20
LOAN_00004652,2022-07,394651.72,Current,0,2022-07-15
LOAN_00001673,2022-10,178408.04,Current,0,2022-10-07
LOAN_00002951,2022-10,379648.71,Current,0,2022-10-13
LOAN_00000764,2022-02,1009277.22,Current,0,2022-02-17
LOAN_00001935,2021-03,541717.54,Current,0,2021-03-11
LOAN_00004789,2023-09,286846.87,Current,0,2023-09-09
LOAN_00002052,2023-05,519565.37,Current,0,2023-05-03
LOAN_00002668,2022-01,273376.12,Current,0,2022-01-06
LOAN_00004523,2023-10,148717.39,Current,0,2023-10-02
LOAN_00002740,2020-10,0.0,Closed,0,2020-10-21
LOAN_00001169,2024-11,302371.99,30-59 DPD,44,2024-11-10
LOAN_00003910,2021-07,332116.1,Current,0,2021-07-26
LOAN_00004881,2023-01,389932.8,Current,0,2023-01-26
LOAN_00000552,2023-06,197456.74,Current,0,2023-06-14
LOAN_00002705,2020-12,260306.59,Current,0,2020-12-12
LOAN_00000742,2023-11,542406.8,Current,0,2023-11-10
LOAN_00003028,2021-09,144907.06,60-89 DPD,73,2021-09-21
LOAN_00001273,2023-01,414594.87,Current,0,2023-01-27
LOAN_00002773,2023-06,120406.47,Current,0,2023-06-05
LOAN_00004807,2022-11,361905.47,Current,0,2022-11-27
LOAN_00004367,2021-09,148473.7,Current,0,2021-09-01
LOAN_00003858,2021-05,443379.21,Current,0,2021-05-17
LOAN_00004304,2023-01,0.0,Defaulted,125,2023-01-04
LOAN_00002814,2022-04,575764.44,60-89 DPD,76,2022-04-22
LOAN_00001789,2023-07,191688.1,Current,0,2023-07-15
LOAN_00003565,2021-08,232794.17,Current,0,2021-08-10
LOAN_00004283,2022-08,452026.88,Current,0,2022-08-26
LOAN_00002371,2023-03,339828.84,Current,0,2023-03-08
LOAN_00000236,2023-06,345987.60171952314,Current,0,2023-07-07
LOAN_00004880,2022-07,262390.67,Current,0,2022-07-23
LOAN_00004961,2022-12,215905.87,30-59 DPD,33,2022-12-25
LOAN_00001711,2021-10,384174.14,Current,0,2021-10-23
LOAN_00002488,2023-02,113556.98,Current,0,2023-02-16
LOAN_00002330,2022-02,164168.12,Current,0,2022-02-26
LOAN_00002395,2023-12,124249.26,Current,0,2023-12-20
LOAN_00004714,2020-02,227586.63,Current,0,2020-02-16
LOAN_00001532,2024-11,85279.05,Current,0,2024-11-17
LOAN_00003845,2022-08,273482.47,60-89 DPD,64,2022-08-01
LOAN_00000371,2021-12,334738.17,Current,0,2021-12-10
LOAN_00004781,2022-09,191575.03,Current,0,2022-09-10
LOAN_00004285,2022-08,310386.03,Current,0,2022-08-15
LOAN_00000557,2023-01,289715.96,Current,0,2023-01-13
LOAN_00001614,2021-02,206353.16,Current,0,2021-02-13
LOAN_00000823,2023-02,366047.8,Current,0,2023-02-11
LOAN_00002087,2023-03,221680.09,Current,0,2023-03-25
LOAN_00003350,2022-07,292348.16,Current,0,2022-07-01
LOAN_00003224,2022-02,209715.29,Current,0,2022-02-07
LOAN_00000298,2021-05,226296.35,Current,0,2021-05-01
LOAN_00000896,2021-09,271789.21,Current,0,2021-09-03
LOAN_00004655,2021-11,328520.9,Current,0,2021-11-04
LOAN_00001887,2021-07,251001.73,Current,0,2021-07-20
LOAN_00001408,2021-08,246146.92,Current,0,2021-08-15
LOAN_00003623,2021-06,378407.99,Current,0,2021-06-04
LOAN_00004053,2023-11,215824.8,Current,0,2023-11-26
LOAN_00003887,2021-10,167312.4,Current,0,2021-10-12
LOAN_00000865,2023-05,325929.62,Current,0,2023-05-10
LOAN_00003752,2023-09,181041.77,Current,0,2023-09-25
LOAN_00001293,2021-08,239822.96,90+ DPD,170,2021-08-22
LOAN_00001241,2023-04,241045.61,Current,0,2023-04-10
LOAN_00001948,2020-12,144573.8,Current,0,2020-12-01
LOAN_00003896,2023-10,390545.57,Current,0,2023-10-24
LOAN_00002751,2022-04,184928.94,Current,0,2022-04-10
LOAN_00003888,2021-08,164440.43,Current,0,2021-08-07
LOAN_00004413,2023-11,146712.85,Current,0,2023-11-14
LOAN_00000253,2022-08,515435.12,Current,0,2022-08-21
LOAN_00003051,2020-12,296037.0,Current,0,2020-12-07
LOAN_00003822,2022-05,255207.52,Current,0,2022-05-12
LOAN_00002982,2022-05,167939.07,Current,0,2022-05-22
LOAN_00004352,2023-08,247866.73,Current,0,2023-08-19
LOAN_00000024,2023-02,175456.88,30-59 DPD,0,2023-02-08
LOAN_00004275,2024-07,516879.69,Current,0,2024-07-14
